rtosTick,pitch,roll,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,m1CMD,m2CMD,m3CMD,m4CMD,asp,asr,asy,rsp,rsr,rsy
9260,-0.5419219136238098,3.1408658027648926,307.01409912109375,0.19014139473438266,0.4365531504154205,9.74206829071045,2.488488912582397,-1.4573363065719604,0.2889925837516785,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1122,1197,1186,1133,0,0,0,1,1,0
9262,-0.4857393801212311,3.090196371078491,307.30230712890625,0.18575793504714969,0.43091729283332825,9.744878768920898,2.344610452651977,-1.4165493249893188,0.2725789248943329,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1122,1197,1186,1133,0,0,0,1,1,0
9263,-0.5270805507898331,3.083669900894165,307.4417266845703,0.19635558873414993,0.4325338453054428,9.754753589630127,2.3250720500946045,-1.383844017982483,0.19891085475683212,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1121,1198,1186,1133,0,0,0,1,1,0
9264,-0.5684217214584351,3.077143430709839,307.5811462402344,0.2069532424211502,0.4341503977775574,9.764628410339355,2.3055336475372314,-1.351138710975647,0.12524278461933136,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1121,1198,1186,1133,0,0,0,1,1,0
9266,-0.6550663709640503,3.0539734363555913,307.8583984375,0.2211669087409973,0.4294860363006592,9.765629768371582,2.3100526332855225,-1.2772067785263062,0.0031349360942840576,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1121,1198,1186,1133,0,0,0,1,1,0
9268,-0.7075847387313843,3.0211212635040283,308.13360595703125,0.2258872538805008,0.4230920970439911,9.751172065734863,2.2510547637939453,-1.2986189126968384,0.042891867458820336,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1121,1198,1186,1133,0,0,0,1,1,0
9270,-0.7475049495697021,3.05271315574646,308.4000549316406,0.2287627011537552,0.436754435300827,9.77582836151123,2.184450626373291,-1.296747803688049,0.16735674440860748,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1121,1198,1186,1133,0,0,0,1,1,0
9271,-0.7617605924606323,3.07488477230072,308.52708435058594,0.22851195186376572,0.44345858693122864,9.785606384277344,2.1887232065200806,-1.2717077136039734,0.1987794265151024,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1122,1197,1191,1128,0,0,0,1,1,0
9272,-0.7760162353515625,3.0970563888549805,308.65411376953125,0.22826120257377625,0.4501627385616303,9.795384407043457,2.19299578666687,-1.2466676235198977,0.2302021086215973,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1122,1197,1191,1128,0,0,0,1,1,0
9274,-0.15260738134384155,3.750002384185791,309.287353515625,0.20752596855163571,0.429110586643219,9.778919219970703,2.1320393085479736,-1.1926257610321045,0.1958531737327576,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1122,1197,1191,1128,0,0,0,1,1,0
